Gene Set,ES,NES,P-value,FDR
DEXAMETHASONE SODIUM PHOSPHATE,0.48977354633566,0.9465212195245379,0.44,1.0
fluorescein,0.15289967309183142,0.2954891829551765,1.0,1.0
Cortisol succinate,0.2852759938064868,1.0441385708349715,0.45454545454545453,1.0
pimozide,0.1575143177245938,0.7429550293164335,0.6818181818181818,1.0
AMILORIDE HYDROCHLORIDE,0.14941586824982023,0.3446219705727884,1.0,1.0
flurandrenolide,0.22510286326878523,0.6995023889672533,0.7777777777777778,1.0
Metformin hydrochloride,-0.22887793781421253,-0.8973308476205503,0.3684210526315789,1.0
estradiol valerate,0.48977354633566,0.9465212195245379,0.44,1.0
cyproheptadine hydrochloride,0.168840388158349,0.32629571625559467,0.98,1.0
NANDROLONE DECANOATE,0.48977354633566,0.9465212195245379,0.44,1.0
ethylestrenol,0.21277812643071858,0.4907645893589912,0.9574468085106383,1.0
MEGESTROL ACETATE,0.24476523167675246,0.5645416210218959,0.9148936170212766,1.0
chlorotrianisene,0.2993896265595869,0.5785911398529603,0.88,1.0
LITHIUM CARBONATE,0.48777200077026817,0.9426530944212882,0.44,1.0
Amitriptyline hydrochloride,0.16885350553336007,0.3894541356058398,0.9574468085106383,1.0
Crystal violet,0.15867432996381828,0.7484265124149245,0.6590909090909091,1.0
medroxyprogesterone,0.16264573421569253,0.3143241194876522,0.98,1.0
podophyllotoxin,0.138317602642917,0.7882285284479498,0.5952380952380952,1.0
dihydroergotamine,0.1985393015549663,0.38369091846084924,0.96,1.0
chenodeoxycholic acid,0.15366654428824142,0.2969712145297172,1.0,1.0
fluorometholone,0.3009820912767005,0.5816686879511974,0.88,1.0
betamethasone,0.22121132878824748,0.5102154472145403,0.9361702127659575,1.0
Levonorgestrel,0.2363037094986361,0.5450254445861221,0.9148936170212766,1.0
norethindrone,0.23884113285320885,0.5508779142526519,0.9148936170212766,1.0
FLUOCINOLONE ACETONIDE,-0.328594379025148,-0.7772979208497779,0.52,1.0
colchicine,0.16511343623923352,0.6791717592172866,0.7804878048780488,1.0
zafirlukast,-0.09997062317787489,-0.397484842742987,0.8679245283018868,1.0
Delavirdine,0.5784358263922569,1.1178672019134728,0.36,1.0
troglitazone,0.15081890264548814,0.4686665516820544,0.9111111111111111,1.0
trimethoprim,0.24690964672889043,0.47716995269082035,0.92,1.0
trifluoperazine,0.1250261810668512,0.38851621463067476,0.9555555555555556,1.0
trichlormethiazide,0.2032240237618721,0.46872841791776565,0.9574468085106383,1.0
triazolam,0.12221854382256184,0.23619578070915845,1.0,1.0
triamterene,0.09218115926575633,0.3791747148578587,0.975609756097561,1.0
trazodone,0.18239524866776607,0.4206876468696285,0.9574468085106383,1.0
tioconazole,0.23073413509992294,0.5321794348080503,0.9148936170212766,1.0
ticlopidine,0.22595690850594966,0.43667733833152106,0.94,1.0
zolpidem,0.48977354633566,0.9465212195245379,0.44,1.0
thiotepa,0.2463428523918537,0.5681803427053627,0.9148936170212766,1.0
thiabendazole,0.13830974571156568,0.267293140192019,1.0,1.0
thalidomide,0.1790376733911638,0.41294352824472774,0.9574468085106383,1.0
tazarotene,0.25065684977296826,0.4844116814890022,0.92,1.0
sulfisoxazole,0.20539709736130377,0.39694408270058595,0.96,1.0
sulfinpyrazone,0.28109843508271243,0.5432421484817872,0.92,1.0
sulfanilamide,0.3749187281044832,1.1650520218594522,0.3333333333333333,1.0
Vorinostat,0.15275392586658576,0.7142148492371592,0.7111111111111111,1.0
Salmeterol,0.13585135702586362,0.31333594558352323,1.0,1.0
risperidone,0.19845397705382117,0.3835260229668328,0.96,1.0
riluzole,0.18436483650621538,0.6747936772850377,0.7727272727272727,1.0
quetiapine,0.1626428976081817,0.3751296065802387,0.9787234042553191,1.0
thioridazine,0.13286521478953167,0.49423535568856186,0.9772727272727273,1.0
zonisamide,0.3575821129384362,1.3087861736201873,0.18181818181818182,1.0
dexamethasone,0.31254771192531433,0.7208793125080115,0.8723404255319149,1.0
Cortell,-0.5377957299480841,-1.2721687570271611,0.36,1.0
levodopa,0.1298116905998922,0.8795016623093227,0.4878048780487805,1.0
cephalothin,-0.1355628803935758,-0.46162798576194547,0.7818181818181819,1.0
testosterone,0.19742977492620928,0.4553642051663023,0.9574468085106383,1.0
methyltestosterone,0.23584336488984758,0.4557835984047223,0.92,1.0
apomorphine,0.0747672892405304,0.17244788558452345,1.0,1.0
testosterone propionate,-0.1146842721189452,-0.30888150814433835,0.9433962264150944,1.0
progesterone,-0.08456279720871333,-0.33419496617150013,0.9482758620689655,1.0
ethinyl estradiol,0.16231701152146183,0.5043966819458593,0.8888888888888888,1.0
Deoxycorticosterone acetate,0.21756353060813804,0.42045655559793854,0.96,1.0
liothyronine,-0.13260380340549066,-0.4622087688911438,0.7142857142857143,1.0
PROMAZINE HYDROCHLORIDE,0.14554182630187934,0.28126963563824725,1.0,1.0
Depo-medrol,0.448249326664102,1.0338698832484565,0.3617021276595745,1.0
estrone,0.19471525907412132,0.7126772555118209,0.7727272727272727,1.0
prednisone,0.3586098707243646,0.6930383535637861,0.76,1.0
prednisolone acetate,0.448249326664102,1.0338698832484565,0.3617021276595745,1.0
spironolactone,0.2476526946254881,0.5712014435896396,0.9148936170212766,1.0
Norethisterone acetate,0.2396320933698492,0.4631055779770547,0.92,1.0
L-thyroxine,0.3384308431714563,0.7805777622049719,0.7659574468085106,1.0
epinephrine,0.19014974050733904,0.5908862988897899,0.8444444444444444,1.0
floxuridine,0.2827646262484082,1.1631139962182973,0.4146341463414634,1.0
reserpine,0.09004803932831294,0.4905183289190411,0.9302325581395349,1.0
estradiol,0.14857353955670688,0.34267917174230966,1.0,1.0
prednisolone,0.4484218629715274,1.3934614596136339,0.1111111111111111,1.0
hydrocortisone,0.2520791049047041,0.7833304895772014,0.6888888888888889,1.0
mitomycin C,0.2512864153500043,0.4856283604668791,0.92,1.0
propranolol,0.17172006927066297,0.3318608989786345,0.98,1.0
Sirolimus,0.2180927586388263,0.42147932533460847,0.96,1.0
