Gene Set,ES,NES,P-value,FDR
PIPERONYL BUTOXIDE_BOSS,0.1558239047515601,0.5304162865475592,0.9473684210526315,1.0
GONADORELIN_BOSS,0.17400384063333516,0.7238645597607889,0.7424242424242424,1.0
silibinin_BOSS,0.3884372952126692,0.6833730860659984,0.7755102040816326,1.0
COUMESTROL_BOSS,-0.2796833773087073,-0.44305945590117013,1.0,1.0
L-threonine_BOSS,0.1445094333802986,0.3864431086787963,0.9827586206896551,1.0
D-Isoglucosamine_BOSS,0.29287598944590976,0.515253224159914,0.9183673469387755,1.0
zafirlukast_BOSS,0.2989756631389454,0.5259843071094109,0.9183673469387755,1.0
flavin adenine dinucleotide_BOSS,0.4523123828331642,0.7957477634925187,0.7755102040816326,1.0
Uridine 5'-diphosphate_BOSS,0.1884997305859426,0.3316253207421764,1.0,1.0
Velcade(Bortezomib)_BOSS,0.20461279140326283,0.5471698375374225,0.9310344827586207,1.0
Dinoprostone_BOSS,-0.08411932889452711,-0.35497404451409215,1.0,1.0
9001-31-4_BOSS,0.10622446305971955,0.40369894846386867,1.0,1.0
Genipin_BOSS,-0.3916449086161893,-0.6204229289123009,0.9411764705882353,1.0
Apamine_BOSS,-0.1627233445875304,-0.2577776241445769,1.0,1.0
Heparitin_BOSS,0.2277172873577313,0.7751375383356385,0.7192982456140351,1.0
suramin_BOSS,-0.1990840227141868,-0.4180040937970686,1.0,1.0
iodine_BOSS,0.3509012586893595,0.6173363861050016,0.7755102040816326,1.0
PHALLOIDIN_BOSS,0.39330147476195754,1.0517558681099022,0.3793103448275862,1.0
candesartan_BOSS,0.22177099835955094,0.39015906406703044,1.0,1.0
Deacetylchitin_BOSS,0.2073926749086114,0.60778483884994,0.9354838709677419,1.0
thapsigargin_BOSS,-0.116493068547322,-0.3210765372496912,1.0,1.0
PRASTERONE_BOSS,0.20930453755852468,0.6133877422943013,0.9354838709677419,1.0
Phytomenadione_BOSS,-0.20721232081605834,-0.48794015826997666,1.0,1.0
Toluidine Blue O_BOSS,0.33055178202784247,0.8839523845477233,0.5862068965517241,1.0
losartan_BOSS,0.15919116145573006,0.42570457767449443,0.9827586206896551,1.0
1-Phosphatidyl-myo-inositol_BOSS,0.21633733859372253,0.7364007978199213,0.7543859649122807,1.0
liothyronine_BOSS,0.17653472791361502,0.6709083950465836,0.796875,1.0
ellagic acid_BOSS,0.20543744541701417,0.6992981409986042,0.7894736842105263,1.0
dUTP_BOSS,0.11868228269576842,0.40398817990631103,1.0,1.0
phenylephrine_BOSS,0.15467944476682122,0.45330348071563953,0.9838709677419355,1.0
D-Norepinephrine d-bitartrate_BOSS,0.1840388512139571,0.637434094217458,0.8360655737704918,1.0
AGN-PC-0JHFVD_BOSS,0.1330357621290542,0.38987451838651604,0.9838709677419355,1.0
D-Arginine_BOSS,0.24071910778022143,0.795457426426134,0.6825396825396826,1.0
MERCURY_BOSS,0.2906003654646217,0.5112497461160069,0.9183673469387755,1.0
methotrexate_BOSS,0.0942718723792645,0.31152184668135496,1.0,1.0
O-Phospho-L-tyrosine_BOSS,0.26682943662479086,0.6148154313971421,0.8852459016393442,1.0
cilostazol_BOSS,0.17932276774796213,0.3154803998177575,1.0,1.0
tacrolimus_BOSS,0.14061464601883522,0.4120851906083906,0.9838709677419355,1.0
beta-Levulose_BOSS,0.1654793457083218,0.484953663424444,0.9838709677419355,1.0
ethisterone_BOSS,0.20062540854708344,0.6948830354604986,0.7704918032786885,1.0
disulfiram_BOSS,0.187349175065202,0.329601162180192,1.0,1.0
ammonia_BOSS,0.18968835583869492,0.3337164549282092,1.0,1.0
epinephrine_BOSS,0.18654797812913637,0.7641752545594447,0.7230769230769231,1.0
hydrogen peroxide_BOSS,0.16427510148000043,0.6243165069141144,0.859375,1.0
Fenson_BOSS,0.2387469949150089,0.42002473170020027,1.0,1.0
mifepristone_BOSS,0.17698093717620206,0.5186602199356798,0.967741935483871,1.0
Raltegravir_BOSS,0.3694194061808436,0.6499151414290812,0.7755102040816326,1.0
5-azacytidine_BOSS,0.2522795874549526,0.7393303957046895,0.7419354838709677,1.0
acetic acid_BOSS,0.12830406889930995,0.3431071735718777,1.0,1.0
lactic acid_BOSS,0.1735769850367475,0.5086845999990405,0.967741935483871,1.0
nadide_BOSS,0.27739834487236614,0.48802358924171124,0.9795918367346939,1.0
acetaldehyde_BOSS,0.1940917086919831,0.5688050358646888,0.9354838709677419,1.0
DICHLOROMETHANE_BOSS,0.14679966059003902,0.49969823924484214,1.0,1.0
forskolin_BOSS,0.1689002265211514,0.7026332733187292,0.7424242424242424,1.0
Midazolam maleate_BOSS,0.516984019306111,0.9095237997849643,0.6530612244897959,1.0
HEMATOXYLIN_BOSS,0.14137485381992604,0.588126365194731,0.9090909090909091,1.0
metronidazole_BOSS,0.17033585433684678,0.29966983057620367,1.0,1.0
Adenosine triphosphate_BOSS,0.2329029346511322,0.622822552006965,0.896551724137931,1.0
dipyridamole_BOSS,0.2299102603688233,0.40447837033892414,1.0,1.0
4-aminobutyric acid_BOSS,0.20255332600752302,0.701560540302629,0.7704918032786885,1.0
ILOPROST_BOSS,-0.1880816534417256,-0.39490311695997493,1.0,1.0
glycerol_BOSS,0.15142976310073203,0.5244897653021158,0.9180327868852459,1.0
cyclophosphamide_BOSS,0.1949745956808015,0.7409878759213502,0.78125,1.0
mephenesin_BOSS,0.2984957282861734,0.52513996346504,0.9183673469387755,1.0
"4,5,6,7-tetrabromobenzotriazole_BOSS",0.3846204418355804,0.6766581415858746,0.7755102040816326,1.0
sulfamonomethoxine_HL60_UP,0.20342927066804095,0.8462758001122482,0.5757575757575758,1.0
citalopram_CTD_00007060,-0.21357158506712384,-0.44842270946549934,0.9743589743589743,1.0
CP-55940_CTD_00002329,0.34211147476104203,0.601872624404007,0.7755102040816326,1.0
Hydroxychlor_CTD_00003776,0.29994511138675106,0.5276898458129525,0.9183673469387755,1.0
Tyrphostin B42_CTD_00003234,-0.23078557001896588,-0.7103799552017384,0.8648648648648649,1.0
4-Aminobenzohydrazide_CTD_00001642,0.19605411416331,0.5242824608352955,0.9482758620689655,1.0
lactacystin_CTD_00002698,-0.2456856120561927,-0.823577155437743,0.6046511627906976,1.0
glycerol_CTD_00006038,-0.1770694976181202,-0.280504032904266,1.0,1.0
PERINDOPRIL_CTD_00007376,0.3894765219660706,0.6852013852595799,0.7755102040816326,1.0
"1,10-phenanthroline_CTD_00001181",0.2737808085090539,0.8023418602089322,0.6774193548387096,1.0
Tauroursodeoxycholic acid_CTD_00001524,0.3027225662913877,0.8095322696131738,0.6551724137931034,1.0
Decabromodiphenyl oxide_CTD_00000574,0.22040425325416801,0.5078447781485754,0.9344262295081968,1.0
Glycidamide_CTD_00002776,0.20975044736459444,0.6146945252833492,0.9354838709677419,1.0
Coenzyme Q10_CTD_00001167,0.4683045724062206,0.8238826312721654,0.7755102040816326,1.0
rofecoxib_CTD_00003631,0.27087833138865414,1.219272866743655,0.2698412698412698,1.0
MANEB_CTD_00006239,0.3141318471059288,0.5526484002285611,0.9183673469387755,1.0
dorsomorphin_CTD_00004649,0.16819218671250247,0.3875402696917752,1.0,1.0
"3-amino-1,2,4-triazole_CTD_00005383",0.551181102362204,0.969686318859511,0.5510204081632653,1.0
amitriptyline_CTD_00005382,-0.1373980623245045,-0.2884859957540679,1.0,1.0
leukotriene C4_CTD_00007223,0.3655441223178023,0.6430974008941042,0.7755102040816326,1.0
TETRACHLOROETHYLENE_CTD_00006849,0.36842596243658127,0.648167387735714,0.7755102040816326,1.0
sodium fluoride_CTD_00006755,-0.31030363878828066,-0.49156643733581173,1.0,1.0
PERHEXILINE_CTD_00006493,0.18080785295064639,0.4166086752570635,1.0,1.0
doxepin_CTD_00005873,0.16064771333660363,0.3701566604770618,1.0,1.0
naloxone_CTD_00006373,0.24062677178676567,0.4233318006603644,1.0,1.0
Honokiol_CTD_00000234,0.23227417713235282,0.4086371808182625,1.0,1.0
hydroquinone_CTD_00001535,0.2685527153218514,0.9141391638875234,0.543859649122807,1.0
MANGANESE_CTD_00006240,0.20293880879647638,0.9172640323019968,0.4782608695652174,1.0
DL-Mevalonic acid_CTD_00006329,0.32855083262863605,1.1379635387831826,0.32786885245901637,1.0
NSC25485_CTD_00006443,0.15261244448929673,0.40811195568326436,0.9827586206896551,1.0
60282-87-3_CTD_00001598,-0.25374348649549533,-0.4019668674876947,1.0,1.0
Chlorpyrifos oxon_CTD_00000500,0.370919601706667,0.6525544174687907,0.7755102040816326,1.0
Estrone sulfate_CTD_00000891,-0.24228415922065713,-0.3838136137754471,1.0,1.0
cyclophosphamide_CTD_00005734,0.23941420171836905,1.0274623947773878,0.4406779661016949,1.0
"1-(5-deoxypentofuranosyl)-5-fluoropyrimidine-2,4(1h,3h)-dione_CTD_00001171",0.28882198369337064,0.665489590457427,0.8360655737704918,1.0
Quinine_CTD_00006682,0.20754553346559287,0.4782163403943682,0.9508196721311475,1.0
MeIQx_CTD_00001739,0.33889187513545505,0.9062552296408507,0.5517241379310345,1.0
EDTA_CTD_00005888,0.4583333333333326,0.8063403496706765,0.7755102040816326,1.0
"3,3'-Diindolylmethane_CTD_00000841",0.21212235557230213,0.567251705235771,0.9310344827586207,1.0
"2H-1-Benzopyran-2-one, 7-[(3,7-dimethyl-2,6-octadienyl)oxy]-_CTD_00003446",0.2296850455304194,0.5292291290628052,0.9344262295081968,1.0
Leptomycin B_CTD_00001805,0.24575022616261724,0.6571784217496378,0.8620689655172413,1.0
DEOXYNIVALENOL_CTD_00000341,0.36064776490505207,1.3706176455433,0.140625,1.0
Lead dinitrate_CTD_00000898,0.48748857230351195,0.8576328127672872,0.7755102040816326,1.0
pentoxifylline_CTD_00006487,0.5550937912332804,1.2790201599940583,0.26229508196721313,1.0
imipramine_CTD_00006140,0.17444829744001367,0.40195529625127635,1.0,1.0
Prolinedithiocarbamate_CTD_00002658,0.28949341507894255,0.6670366700532755,0.8360655737704918,1.0
CHLOROBENZENE_CTD_00001495,0.43202254287391856,0.9954453655119723,0.4918032786885246,1.0
Hydroxysafflor Yellow A_CTD_00003050,-0.4073107049608369,-0.6452398460687929,0.9411764705882353,1.0
thimerosal_CTD_00006868,0.2985153727401739,1.2810991058679166,0.1864406779661017,1.0
IN1152_CTD_00001901,0.20584324653487446,0.7006794664271736,0.7894736842105263,1.0
chitosamine_CTD_00006030,0.2984383520657805,0.9861909412602423,0.4444444444444444,1.0
NICKEL_CTD_00006389,0.2611633492082587,1.1135456336162308,0.36666666666666664,1.0
ionomycin_CTD_00007090,0.40068515777469355,1.3878068621258666,0.14754098360655737,1.0
Rhein_CTD_00001002,0.3033171464856683,0.5336222268182531,0.9183673469387755,1.0
lidocaine_CTD_00006207,0.39761751383372795,0.6995237348506337,0.7755102040816326,1.0
Pterostilbene_CTD_00003490,0.21334314787721403,0.3753320475472492,1.0,1.0
Hydroxyflutamide_CTD_00000747,0.44001836452593873,0.774119044174615,0.7755102040816326,1.0
gentamicin_CTD_00006022,-0.22074209996677296,-0.5197998592479791,0.9761904761904762,1.0
1-butanol_CTD_00007334,-0.1820725754490458,-0.2884296413652737,1.0,1.0
arecoline_CTD_00005439,0.26302501458897953,0.46273676124177354,0.9795918367346939,1.0
acetaldehyde_CTD_00005293,0.19079230239658598,0.818798193751625,0.6949152542372882,1.0
lamivudine_CTD_00007258,0.19997683061594973,0.5347724801023023,0.9482758620689655,1.0
"14-Deoxy-11,12-didehydroandrographolide_CTD_00004394",-0.1536859935170336,-0.322684731670393,1.0,1.0
nelfinavir_CTD_00007329,0.4342938280360243,0.7640479356182946,0.7755102040816326,1.0
MLS003115428_CTD_00005749,0.2498872959778552,0.4396237300735504,1.0,1.0
ebselen_CTD_00001949,0.2122576818648659,0.5676135910446143,0.9310344827586207,1.0
Mehp_CTD_00000849,0.27656314971620705,0.8104957875497136,0.6612903225806451,1.0
Beryllium sulfate_CTD_00001005,0.21038251366120153,0.4847531724054516,0.9508196721311475,1.0
CARBON TETRACHLORIDE_CTD_00005587,0.5399057910441789,0.9498497985595356,0.5918367346938775,1.0
139890-68-9_CTD_00002746,0.3834303688753876,1.0253588312129067,0.3793103448275862,1.0
BUTHIONINE SULFOXIMINE_CTD_00007280,0.19648290319716932,0.6492786798489345,0.8412698412698413,1.0
ibuprofen_CTD_00006137,0.25647133095129937,1.1092967218158918,0.36363636363636365,1.0
NIMUSTINE_CTD_00007067,0.562499999999999,0.9895995200503755,0.46938775510204084,1.0
Elesclomol_CTD_00004602,0.23053163658890136,0.5311798030717207,0.9344262295081968,1.0
azathioprine_CTD_00005457,0.3592493297587128,0.8277648615108465,0.5901639344262295,1.0
Monascin_CTD_00004677,-0.4062500000000007,-0.6435595339696544,0.9411764705882353,1.0
ascorbic acid_CTD_00005445,0.15696050474823206,0.6788898109038312,0.8545454545454545,1.0
Caffeic acid phenethyl ester_CTD_00002352,-0.16519177550355243,-0.5084760111833053,0.972972972972973,1.0
Chlorophenothane_CTD_00005755,0.4016434724379108,1.3272327480459665,0.20634920634920634,1.0
catechol_CTD_00001636,0.3743363696590853,0.6585654964480558,0.7755102040816326,1.0
folic acid_CTD_00005997,0.2296568492621862,1.0520232407358636,0.36231884057971014,1.0
thalidomide_CTD_00006858,0.2281955514573985,0.9793167911307584,0.4915254237288136,1.0
CHEBI:18224_CTD_00001728,0.19059029568092323,0.5096712693704892,0.9655172413793104,1.0
Nickelous acetate_CTD_00003684,-0.24559016303334325,-0.5783116686696178,0.9523809523809523,1.0
METHYL METHACRYLATE_CTD_00007361,0.5979112271540463,1.0518980683100023,0.42857142857142855,1.0
metformin_CTD_00006282,-0.19622274314367527,-0.6039922837138865,0.9459459459459459,1.0
simvastatin_CTD_00007319,0.10906905850476437,0.4909397623441858,0.9523809523809523,1.0
VANADIUM_CTD_00006979,0.2578825416856156,0.8521740746761143,0.6349206349206349,1.0
Sunitinib_CTD_00004175,-0.18578382365039228,-0.39007850950764755,1.0,1.0
estriol_CTD_00005924,0.19946957287738457,0.5845654011655433,0.9354838709677419,1.0
22-Hydroxycholesterol_CTD_00000121,0.22281509285850865,0.7717388799016314,0.6721311475409836,1.0
docetaxel_CTD_00002688,0.2935574964817182,0.7850232947617802,0.6896551724137931,1.0
Aristolochic acid_CTD_00000005,0.623342175066313,1.0966384307071673,0.32653061224489793,1.0
cilostazol_CTD_00002032,0.24722458505060985,0.5696428843553921,0.9016393442622951,1.0
5630-53-5_CTD_00001286,-0.6677999179032501,-1.40213712640142,0.05128205128205128,1.0
Mustard gas_CTD_00006356,0.17597101215572486,0.6094904527066893,0.8852459016393442,1.0
Coxistac_CTD_00000539,0.16524324218535838,0.6279958607414747,0.859375,1.0
Ethene_CTD_00007378,0.4738481189646957,0.8336353264075324,0.7755102040816326,1.0
Puerarin_CTD_00001616,0.3530050128480411,0.6210374956263088,0.7755102040816326,1.0
ACROLEIN_CTD_00005313,0.2163202147874197,0.8221104699024318,0.640625,1.0
FILIPIN III_CTD_00005969,-0.5718015665796367,-0.9058174762119597,0.7058823529411765,1.0
protoporphyrin IX_CTD_00001323,0.2582915284375286,0.45440919568863414,1.0,1.0
PHENANTHRENE_CTD_00001483,0.3170700246313517,0.557817500795639,0.9183673469387755,1.0
Copper(II) chloride_CTD_00001408,0.10178047482672088,0.42341179559328573,1.0,1.0
diazepam_CTD_00005789,0.3169008532537784,0.8474474503824958,0.6206896551724138,1.0
ns-398_CTD_00002958,0.18854264716950006,0.6417891460680499,0.8771929824561403,1.0
acetoacetic acid_CTD_00000853,0.5963541666666661,1.0491587504237785,0.42857142857142855,1.0
phenytoin_CTD_00006527,0.25475053467638065,0.5869838120445208,0.8852459016393442,1.0
Oxazolone_CTD_00006449,0.16913142911587528,0.7258390769814815,0.7966101694915254,1.0
hydrocortisone_CTD_00006117,0.18928250058890528,0.7753769540779775,0.7230769230769231,1.0
VERAPAMIL_CTD_00006985,0.2832209360449446,0.8300070918553849,0.6451612903225806,1.0
362-05-0_CTD_00000041,0.3300319164838291,0.5806212020510284,0.8979591836734694,1.0
Lumiracoxib_CTD_00004174,-0.3137763591549693,-0.4970677353069947,1.0,1.0
myricetin_CTD_00001847,0.3595349581959041,0.8284229926865233,0.5901639344262295,1.0
C2-ceramide_CTD_00002618,-0.24083769633507873,-0.3815222045925616,1.0,1.0
Napqi_CTD_00001344,0.20670467415979607,0.47627887321167234,0.9508196721311475,1.0
tetrahydropalmatine_CTD_00000745,-0.076775507961708,-0.1612006638896214,1.0,1.0
Cardidigin_CTD_00005822,0.3843539152136365,0.6761892444887077,0.7755102040816326,1.0
dioxidanide_CTD_00006819,-0.3365133279838439,-0.7065556883812085,0.717948717948718,1.0
chenodeoxycholic acid_CTD_00005623,0.1594071094267073,0.5267615445566067,0.9206349206349206,1.0
chelerythrine_CTD_00000834,0.2842353844274116,0.500051911130135,0.9183673469387755,1.0
IODOACETIC ACID_CTD_00007309,0.5468749999999989,0.9621106444934204,0.5714285714285714,1.0
"Octa-2,4,6-trienoic acid_CTD_00002551",0.20406150286492647,0.7067842381396746,0.7704918032786885,1.0
nitric oxide_CTD_00006402,0.12101569696821188,0.21290146780143,1.0,1.0
clotrimazole_CTD_00005691,0.23915116433846256,0.4207357821312559,1.0,1.0
RUTIN_CTD_00006712,0.25474254742547486,0.6812254372403989,0.8620689655172413,1.0
palmitic acid_CTD_00007272,0.16612905967283706,0.38278651254652196,1.0,1.0
FCCP_CTD_00005590,0.19550688205688965,0.6460534133898497,0.8412698412698413,1.0
fluoxetine_CTD_00005988,0.1941987470056228,0.5691187222773595,0.9354838709677419,1.0
capsazepine_CTD_00002764,0.25766380456098326,0.4533048485829391,1.0,1.0
adenine_CTD_00005317,-0.17010996742872356,-0.35716910785440625,1.0,1.0
apigenin_CTD_00007429,0.231849786249396,0.7661487116169312,0.7301587301587301,1.0
nimesulide_CTD_00000666,0.14064414763770133,0.4787452004464631,1.0,1.0
ALDOSTERONE_CTD_00005347,0.18482669016723463,0.42586868482829393,1.0,1.0
7-Ketocholesterol_CTD_00000104,0.4080840969262531,0.7179374692593986,0.7755102040816326,1.0
OZONE_CTD_00006460,0.43926518227194655,1.0121335035310697,0.4426229508196721,1.0
Ici 118551_CTD_00001255,0.2708092787574211,0.6239855903894063,0.8688524590163934,1.0
Diacetylmorphine_CTD_00005784,0.1612903225806459,0.2837561347814715,1.0,1.0
Vanadic sulfate_CTD_00001628,0.22348501876598043,1.0572631730538942,0.35294117647058826,1.0
Ammonium hexachloroplatinate(IV)_CTD_00000945,0.19653159703796896,0.5255593322623566,0.9482758620689655,1.0
Tanshinone I_CTD_00001048,0.2020858127193713,0.4656363169593366,0.9508196721311475,1.0
Belinostat_CTD_00004313,0.1664239234324344,0.2927876173398006,1.0,1.0
ML-7_CTD_00002750,0.3080243876644709,0.709734837273862,0.8032786885245902,1.0
riluzole_CTD_00007294,0.25882030454388655,0.45533946516608464,1.0,1.0
allopurinol_CTD_00005353,0.4150218855844324,0.9562732764887957,0.5081967213114754,1.0
Artenimol_CTD_00001819,0.36360206154981195,0.639680756620483,0.7755102040816326,1.0
PD 98059_CTD_00003206,0.2315610245837276,1.1177541949148766,0.36231884057971014,1.0
Zebularine_CTD_00000459,-0.2780267589069363,-0.4404351295833626,1.0,1.0
FERROUS SULFATE_CTD_00001009,0.20251476610242888,0.5415593566132646,0.9482758620689655,1.0
IRON_CTD_00006166,0.11809384229035105,0.5315619632473875,0.9365079365079365,1.0
AC1L1FUW_CTD_00002630,-0.12931093629662704,-0.3980313722644953,1.0,1.0
mitomycin C_CTD_00007136,0.1761762461921326,0.7930014765138749,0.6031746031746031,1.0
CROTONALDEHYDE_CTD_00000669,-0.11563919653492993,-0.5117739441324617,0.975609756097561,1.0
Bromoacetate_CTD_00000832,0.32296716722084046,0.8636698185201087,0.5862068965517241,1.0
isoproterenol_CTD_00006175,0.2630206005846728,0.7033623768284888,0.8103448275862069,1.0
go 6983_CTD_00004099,0.19904228502965893,0.4586235682416946,0.9508196721311475,1.0
toluene_CTD_00006907,-0.17528455333461085,-0.5395425421752524,0.972972972972973,1.0
TAXIFOLIN_CTD_00000115,-0.2069655217023724,-0.3278637161712368,1.0,1.0
TITANIUM DIOXIDE_CTD_00000489,0.25272695411338253,0.8351374112398765,0.6349206349206349,1.0
daidzein_CTD_00000166,0.17044725867087707,0.5903584663023564,0.9016393442622951,1.0
hexachlorophene_CTD_00006092,0.15377397367098647,0.3543185233086703,1.0,1.0
POVPC_CTD_00003737,-0.2016325413750044,-0.31941549381025147,1.0,1.0
Aflodac_CTD_00006817,0.164187550959356,0.37831298244302486,1.0,1.0
gedunin_CTD_00003449,0.2061980336954452,0.36276173365394504,1.0,1.0
clonidine_CTD_00005689,0.18773874795152581,0.33028653309811323,1.0,1.0
"3,3',4,4'-Tetrachlorobiphenyl_CTD_00001342",0.25684015683744776,0.6868348060061283,0.8620689655172413,1.0
isopropanol_CTD_00007325,0.49360040513039183,1.3199724789019012,0.2413793103448276,1.0
phenylbutazone_CTD_00006518,0.47735586562496146,0.839806463139012,0.7755102040816326,1.0
Xanthohumol_CTD_00003425,0.318455160299755,0.7337689170916204,0.6885245901639344,1.0
25-Hydroxycholesterol_CTD_00000381,0.18549604435862738,0.42741097825417745,1.0,1.0
Trovafloxacin_CTD_00002939,-0.4073107049608369,-0.6452398460687929,0.9411764705882353,1.0
Phylloquinone_CTD_00006555,0.4842931937172791,0.8520112214511711,0.7755102040816326,1.0
ellagic acid_CTD_00005891,0.22422836178938635,0.8521648522644005,0.609375,1.0
N-formylmethionylleucylphenylalanine_CTD_00006360,0.30397004134012334,0.7003930093407532,0.819672131147541,1.0
Chromium(II) chloride_CTD_00000877,0.23963813663206718,0.7022833681054624,0.7741935483870968,1.0
ANTIMONY POTASSIUM TARTRATE_CTD_00005425,-0.12141874527113107,-0.28591486042535724,1.0,1.0
T-2 TOXIN_CTD_00006824,0.2088464036444564,0.3674209792192025,1.0,1.0
bicalutamide_CTD_00002279,0.23110001614462386,0.8782801138294974,0.59375,1.0
"(2E,4E,6E,8E)-3,7-DIMETHYL-9-(2,6,6-TRIMETHYL-3-OXO-1-CYCLOHEXENYL)NONA-2,4,6,8-TETRAENOIC ACID_CTD_00000070",0.14955366777173199,0.5683686853227043,0.921875,1.0
Perfluorooctanesulfonic acid_CTD_00002876,0.28530927157630825,0.7629661210605992,0.7068965517241379,1.0
Zimelidine_CTD_00007010,-0.25809616972247107,-0.4088621555838671,1.0,1.0
sulfasalazine_CTD_00006719,0.17351235082925265,0.3997987335176493,1.0,1.0
milrinone_CTD_00007342,-0.4062500000000007,-0.6435595339696544,0.9411764705882353,1.0
Clopidogrelum [Latin]_CTD_00002343,0.2918190715190303,0.5133938010964962,0.9183673469387755,1.0
ketotifen_CTD_00006194,-0.39313984168865374,-0.622791121974285,0.9411764705882353,1.0
"5-(N,N-Hexamethylene)amiloride_CTD_00002403",0.24418180007505536,0.4295861193943324,1.0,1.0
Linalool_CTD_00000957,0.2988080904617043,0.5256894985032396,0.9183673469387755,1.0
okadaic acid_CTD_00007275,0.3258295636496991,0.8713243594615863,0.5862068965517241,1.0
histamine_CTD_00006100,0.18225590669729555,0.6203894157694702,0.8771929824561403,1.0
Glycitein_CTD_00003084,-0.2114070284357448,-0.3348997137181961,1.0,1.0
Zinc sulfate_CTD_00007264,0.22963610444350105,0.9791200878642091,0.5,1.0
aa-861_CTD_00001735,0.3329642764390156,0.5857800678363929,0.8979591836734694,1.0
pravastatin_CTD_00007142,-0.2592592592592593,-0.4107046598552774,1.0,1.0
DIALLYL DISULFIDE_CTD_00001321,0.18588588094179231,0.32702680633624753,1.0,1.0
Sorafenib tosylate_BOSS,0.22463415841344225,0.6583127192494536,0.8870967741935484,1.0
epoprostenol_BOSS,-0.18867386328126215,-0.6324647272836296,0.8837209302325582,1.0
creatine_BOSS,0.24005152253285408,0.422319771530444,1.0,1.0
oxiglutatione_BOSS,0.2448257753789052,0.8090279288650974,0.6666666666666666,1.0
sulfur dioxide_BOSS,0.5994764397905776,1.0546517281746925,0.42857142857142855,1.0
N-methyl-D-aspartic acid_BOSS,0.14774582405659042,0.43298381635010097,0.9838709677419355,1.0
Nandrolone phenpropionate_BOSS,0.15287408981767625,0.5809877266413725,0.90625,1.0
CARBON TETRACHLORIDE_BOSS,0.21628621337177278,0.38050974745994637,1.0,1.0
lactose_BOSS,0.10578469124664072,0.18610574166462757,1.0,1.0
Salbutamol sulfate_BOSS,-0.22025755778600406,-0.3489202492112117,1.0,1.0
diphenhydramine_BOSS,0.22302977387154502,0.5964200199721988,0.9137931034482759,1.0
methylglyoxal_BOSS,0.2466661793774127,0.433956858176974,1.0,1.0
alprazolam_BOSS,0.293613931593226,0.6765309641249996,0.819672131147541,1.0
serine_BOSS,0.2402218378546323,0.7938141956128603,0.6825396825396826,1.0
troglitazone_BOSS,0.6010498687664036,1.0574198429468005,0.3877551020408163,1.0
Vinzam_BOSS,0.19383870623295546,0.34101811672056676,1.0,1.0
dexamethasone_BOSS,0.26135143418040035,0.9052127505704781,0.5737704918032787,1.0
carbachol_BOSS,0.12789551596946444,0.4226313354293338,1.0,1.0
NADP(+)_BOSS,0.35494750794262053,0.9491907564689019,0.4827586206896552,1.0
Tarichatoxin_BOSS,0.39482461911383687,0.6946102285851129,0.7755102040816326,1.0
sodium chloride_BOSS,0.06648269201473225,0.22630354870366123,1.0,1.0
Dasatinib_BOSS,0.1499683882931967,0.49557124607614184,0.9523809523809523,1.0
Pazopanib hydrochloride_BOSS,-0.4073107049608369,-0.6452398460687929,0.9411764705882353,1.0
LXB4_BOSS,0.21077681464899153,0.3708171282033588,1.0,1.0
TETRACHLOROETHYLENE_BOSS,0.20889555484185324,0.3675074503327204,1.0,1.0
Dynorphin A porcine_BOSS,0.2608289725510967,0.4588732907587526,1.0,1.0
Simvastatin and niacin_BOSS,0.22009669497357878,0.7273105660911143,0.7619047619047619,1.0
palmitic acid_BOSS,0.1428421538960141,0.472022570917094,0.9682539682539683,1.0
LITHIUM_BOSS,0.1818897883068333,0.3199965283742346,1.0,1.0
5'-adenylic acid_BOSS,-0.22185706453089654,-0.35145410229508695,1.0,1.0
Enkephalin_BOSS,0.3186280542027673,0.7341672908277083,0.6885245901639344,1.0
cortisone_BOSS,-0.25177491704829263,-0.3988483649990088,1.0,1.0
luteolin_BOSS,0.13331619927184443,0.23454159433663593,1.0,1.0
butyric acid_BOSS,0.33777290929733284,0.7782799363172408,0.6229508196721312,1.0
Plerixafor_BOSS,0.3419258512740049,0.6015460592241278,0.7755102040816326,1.0
celecoxib_BOSS,0.22876480624499865,0.6704179931110046,0.8548387096774194,1.0
Lidocaine hydrochloride_BOSS,0.38663223582624767,0.6801974666838382,0.7755102040816326,1.0
L-proline_BOSS,0.26347987481039925,0.8706704883731743,0.5873015873015873,1.0
SODIUM SULFATE_BOSS,0.46010055866579413,0.809449408054365,0.7755102040816326,1.0
Androstanolone_BOSS,0.2950221906556887,0.788940139196173,0.6896551724137931,1.0
lorazepam_BOSS,0.2560111371080271,0.6846178644965019,0.8620689655172413,1.0
Ethylene dimethacrylate_BOSS,0.25193547757309764,0.6737188490913993,0.8620689655172413,1.0
thymidine_BOSS,0.1399385186463896,0.3224395396510892,1.0,1.0
etretinate_BOSS,0.3011258031381894,0.5297670226850428,0.9183673469387755,1.0
Pioglitazone_BOSS,0.2143299394417953,0.573155164637975,0.9310344827586207,1.0
Trinitrotoluene_BOSS,0.4129395170175586,0.7264795517340633,0.7755102040816326,1.0
Tenofovir_BOSS,0.212510849284557,0.3738677945911034,1.0,1.0
cycloheximide_BOSS,0.12527307900014398,0.3350017846598247,1.0,1.0
thromboxane B2_BOSS,-0.30984194008542515,-0.4908350389307802,1.0,1.0
